subjid,ID,dob,dot,weekday,agedays,ageyears,agegroup,language,monolingual,site,order,timelinefirst,task,linenum,itemtype,itemnum,item,covered,linelength,distfrommid_c1,distfrommid_c2,response1,response2,response,correctr,prompts,comments,exclude,experimenter
25,146448,4/10/15,4/19/19,6,1470,4.02739726,4,english ,1,Lab,1,1,timeline,3,deictic,1,nextweek,0,14,-0.2,-0.2,,,3,3,,,,tm
25,146448,4/10/15,4/19/19,6,1470,4.02739726,4,english ,1,Lab,1,1,timeline,3,deictic,2,nextyear,0,14,7,6.8,,,4,4,,,,tm
25,146448,4/10/15,4/19/19,6,1470,4.02739726,4,english ,1,Lab,1,1,timeline,3,deictic,3,yesterday,0,14,-7,-6.7,,,2,2,,,,tm
25,146448,4/10/15,4/19/19,6,1470,4.02739726,4,english ,1,Lab,1,1,timeline,3,deictic,4,last year,0,14,-6.9,-6.9,,,1,1,,,,tm
25,146448,4/10/15,4/19/19,6,1470,4.02739726,4,english ,1,Lab,1,1,timeline,4,deictic,1,yesterday,0,14,0,0,,,3,2,,,,tm
25,146448,4/10/15,4/19/19,6,1470,4.02739726,4,english ,1,Lab,1,1,timeline,4,deictic,2,tomorrow,0,14,7,6.7,,,4,3,,,,tm
25,146448,4/10/15,4/19/19,6,1470,4.02739726,4,english ,1,Lab,1,1,timeline,4,deictic,3,twofromnow,0,14,-7,-6.8,,,2,4,,,,tm
25,146448,4/10/15,4/19/19,6,1470,4.02739726,4,english ,1,Lab,1,1,timeline,4,deictic,4,twoago,0,14,-7,-7,,,1,1,,,,tm
25,146448,4/10/15,4/19/19,6,1470,4.02739726,4,english ,1,Lab,4,,calendar,,verbal,1,daysofweek,,,,,,,0,7,4,,,tm
25,146448,4/10/15,4/19/19,6,1470,4.02739726,4,english ,1,Lab,4,,calendar,1,deictic,1,beforeyesterday,1,,,,5,3,3,2,1,,,tm
25,146448,4/10/15,4/19/19,6,1470,4.02739726,4,english ,1,Lab,4,,calendar,2,deictic,2,aftertomorrow,1,,,,5,6,6,6,1,,,tm
25,146448,4/10/15,4/19/19,6,1470,4.02739726,4,english ,1,Lab,4,,calendar,3,deictic,3,yesterday,1,,,,5,3,3,3,1,,,tm
25,146448,4/10/15,4/19/19,6,1470,4.02739726,4,english ,1,Lab,4,,calendar,4,deictic,4,tomorrow,1,,,,5,,5,5,0,,,tm
25,146448,4/10/15,4/19/19,6,1470,4.02739726,4,english ,1,Lab,4,,calendar,,verbal,2,aftertoday,,,,,,,2,1,,,,tm
25,146448,4/10/15,4/19/19,6,1470,4.02739726,4,english ,1,Lab,4,,calendar,,verbal,3,beforetoday,,,,,,,2,2,,,,tm
25,146448,4/10/15,4/19/19,6,1470,4.02739726,4,english ,1,Lab,4,,calendar,,verbal,4,today,,,,,,,3,5,,,,tm
25,146448,4/10/15,4/19/19,6,1470,4.02739726,4,english ,1,Lab,4,,calendar,,verbal,5,yesterday,,,,,,,3,4,,,,tm
25,146448,4/10/15,4/19/19,6,1470,4.02739726,4,english ,1,Lab,4,,calendar,,verbal,6,tomorrow,,,,,,,999,6,,NR,,tm
26,149872,8/8/14,4/20/19,7,1716,4.701369863,4,english ,1,Lab,1,,calendar,,verbal,1,daysofweek,,,,,,,0,7,2,,,pw
26,149872,8/8/14,4/20/19,7,1716,4.701369863,4,english ,1,Lab,1,,calendar,1,deictic,1,yesterday,1,,,,3,,3,3,0,,,pw
26,149872,8/8/14,4/20/19,7,1716,4.701369863,4,english ,1,Lab,1,,calendar,2,deictic,2,beforeyesterday,1,,,,2,,2,2,0,,,pw
26,149872,8/8/14,4/20/19,7,1716,4.701369863,4,english ,1,Lab,1,,calendar,3,deictic,3,tomorrow,1,,,,5,,5,5,0,,,pw
26,149872,8/8/14,4/20/19,7,1716,4.701369863,4,english ,1,Lab,1,,calendar,4,deictic,4,aftertomorrow,1,,,,6,,6,6,0,,,pw
26,149872,8/8/14,4/20/19,7,1716,4.701369863,4,english ,1,Lab,1,,calendar,,verbal,2,aftertoday,,,,,,,1,1,,,,pw
26,149872,8/8/14,4/20/19,7,1716,4.701369863,4,english ,1,Lab,1,,calendar,,verbal,3,beforetoday,,,,,,,2,2,,,,pw
26,149872,8/8/14,4/20/19,7,1716,4.701369863,4,english ,1,Lab,1,,calendar,,verbal,4,today,,,,,,,6,6,,,,pw
26,149872,8/8/14,4/20/19,7,1716,4.701369863,4,english ,1,Lab,1,,calendar,,verbal,5,yesterday,,,,,,,5,5,,,,pw
26,149872,8/8/14,4/20/19,7,1716,4.701369863,4,english ,1,Lab,1,,calendar,,verbal,6,tomorrow,,,,,,,4,7,,,,pw
26,149872,8/8/14,4/20/19,7,1716,4.701369863,4,english ,1,Lab,1,0,timeline,1,event,1,breakfast,0,14,-5.4,,,,2,2,,,,pw
26,149872,8/8/14,4/20/19,7,1716,4.701369863,4,english ,1,Lab,1,0,timeline,1,event,2,nextbday,0,14,2.5,,,,3,4,,,,pw
26,149872,8/8/14,4/20/19,7,1716,4.701369863,4,english ,1,Lab,1,0,timeline,1,event,3,dinner,0,14,5.9,,,,4,3,,,,pw
26,149872,8/8/14,4/20/19,7,1716,4.701369863,4,english ,1,Lab,1,0,timeline,1,event,4,lastbday,0,14,-6.4,,,,1,1,,,,pw
26,149872,8/8/14,4/20/19,7,1716,4.701369863,4,english ,1,Lab,1,0,timeline,2,deictic,1,lastweek,0,14,-6.3,,,,2,1,,,,pw
26,149872,8/8/14,4/20/19,7,1716,4.701369863,4,english ,1,Lab,1,0,timeline,2,deictic,2,tomorrow,0,14,-3,,,,3,4,,,,pw
26,149872,8/8/14,4/20/19,7,1716,4.701369863,4,english ,1,Lab,1,0,timeline,2,deictic,3,tonight,0,14,0.5,,,,4,3,,,,pw
26,149872,8/8/14,4/20/19,7,1716,4.701369863,4,english ,1,Lab,1,0,timeline,2,deictic,4,thismorning,0,14,-6.6,,,,1,2,,,,pw
26,149872,8/8/14,4/20/19,7,1716,4.701369863,4,english ,1,Lab,1,0,timeline,3,deictic,1,nextweek,0,14,-1.7,,,,3,3,,,,pw
26,149872,8/8/14,4/20/19,7,1716,4.701369863,4,english ,1,Lab,1,0,timeline,3,deictic,2,nextyear,0,14,6,,,,4,4,,,,pw
26,149872,8/8/14,4/20/19,7,1716,4.701369863,4,english ,1,Lab,1,0,timeline,3,deictic,3,yesterday,0,14,-2.5,,,,2,2,,,,pw
26,149872,8/8/14,4/20/19,7,1716,4.701369863,4,english ,1,Lab,1,0,timeline,3,deictic,4,last year,0,14,-6.2,,,,1,1,,,,pw
26,149872,8/8/14,4/20/19,7,1716,4.701369863,4,english ,1,Lab,1,0,timeline,4,deictic,1,yesterday,0,14,-3,,,,1,2,,,,pw
26,149872,8/8/14,4/20/19,7,1716,4.701369863,4,english ,1,Lab,1,0,timeline,4,deictic,2,tomorrow,0,14,0.5,,,,3,3,,,,pw
26,149872,8/8/14,4/20/19,7,1716,4.701369863,4,english ,1,Lab,1,0,timeline,4,deictic,3,twofromnow,0,14,3,,,,4,4,,,,pw
26,149872,8/8/14,4/20/19,7,1716,4.701369863,4,english ,1,Lab,1,0,timeline,4,deictic,4,twoago,0,14,-1.2,,,,2,1,,,,pw
27,utls22,12/20/14,4/22/19,2,1584,4.339726027,4,english ,1,utls ,4,,calendar,,verbal,1,daysofweek,,,,,,,7,7,6,,,pw
27,utls22,12/20/14,4/22/19,2,1584,4.339726027,4,english ,1,utls ,4,,calendar,1,deictic,1,beforeyesterday,1,,,,2,,2,2,0,,,pw
27,utls22,12/20/14,4/22/19,2,1584,4.339726027,4,english ,1,utls ,4,,calendar,2,deictic,2,aftertomorrow,1,,,,6,,6,6,0,,,pw
27,utls22,12/20/14,4/22/19,2,1584,4.339726027,4,english ,1,utls ,4,,calendar,3,deictic,3,yesterday,1,,,,7,7,7,3,1,,,pw
27,utls22,12/20/14,4/22/19,2,1584,4.339726027,4,english ,1,utls ,4,,calendar,4,deictic,4,tomorrow,1,,,,7,2,2,5,1,,,pw
27,utls22,12/20/14,4/22/19,2,1584,4.339726027,4,english ,1,utls ,4,,calendar,,verbal,2,aftertoday,,,,,,,1,1,,,,pw
27,utls22,12/20/14,4/22/19,2,1584,4.339726027,4,english ,1,utls ,4,,calendar,,verbal,3,beforetoday,,,,,,,2,2,,,,pw
27,utls22,12/20/14,4/22/19,2,1584,4.339726027,4,english ,1,utls ,4,,calendar,,verbal,4,today,,,,,,,999,1,,NR,,pw
27,utls22,12/20/14,4/22/19,2,1584,4.339726027,4,english ,1,utls ,4,,calendar,,verbal,5,yesterday,,,,,,,6,7,,,,pw
27,utls22,12/20/14,4/22/19,2,1584,4.339726027,4,english ,1,utls ,4,,calendar,,verbal,6,tomorrow,,,,,,,6,2,,,,pw
27,utls22,12/20/14,4/22/19,2,1584,4.339726027,4,english ,1,utls ,2,0,timeline,1,event,1,lastbday,0,14,4.1,,,,3,1,,,,pw
27,utls22,12/20/14,4/22/19,2,1584,4.339726027,4,english ,1,utls ,2,0,timeline,1,event,2,dinner,0,14,4.5,,,,4,3,,,,pw
27,utls22,12/20/14,4/22/19,2,1584,4.339726027,4,english ,1,utls ,2,0,timeline,1,event,3,nextbday,0,14,2.8,,,,2,4,,,,pw
27,utls22,12/20/14,4/22/19,2,1584,4.339726027,4,english ,1,utls ,2,0,timeline,1,event,4,breakfast,0,14,1.4,,,,1,2,,,,pw
27,utls22,12/20/14,4/22/19,2,1584,4.339726027,4,english ,1,utls ,2,0,timeline,2,deictic,1,thismorning,0,14,-3.9,,,,1,2,,,,pw
27,utls22,12/20/14,4/22/19,2,1584,4.339726027,4,english ,1,utls ,2,0,timeline,2,deictic,2,tonight,0,14,-1.8,,,,2,3,,,,pw
27,utls22,12/20/14,4/22/19,2,1584,4.339726027,4,english ,1,utls ,2,0,timeline,2,deictic,3,tomorrow,0,14,-0.9,,,,3,4,,,,pw
27,utls22,12/20/14,4/22/19,2,1584,4.339726027,4,english ,1,utls ,2,0,timeline,2,deictic,4,lastweek,0,14,-0.2,,,,4,1,,,,pw
27,utls22,12/20/14,4/22/19,2,1584,4.339726027,4,english ,1,utls ,2,0,timeline,3,deictic,1,last year,0,14,2,,,,3,1,,,,pw
27,utls22,12/20/14,4/22/19,2,1584,4.339726027,4,english ,1,utls ,2,0,timeline,3,deictic,2,yesterday,0,14,1.1,,,,2,2,,,,pw
27,utls22,12/20/14,4/22/19,2,1584,4.339726027,4,english ,1,utls ,2,0,timeline,3,deictic,3,nextyear,0,14,3.6,,,,4,4,,,,pw
27,utls22,12/20/14,4/22/19,2,1584,4.339726027,4,english ,1,utls ,2,0,timeline,3,deictic,4,nextweek,0,14,-0.5,,,,1,3,,,,pw
27,utls22,12/20/14,4/22/19,2,1584,4.339726027,4,english ,1,utls ,2,0,timeline,4,deictic,1,tomorrow,0,14,1.3,,,,1,3,,,,pw
27,utls22,12/20/14,4/22/19,2,1584,4.339726027,4,english ,1,utls ,2,0,timeline,4,deictic,2,yesterday,0,14,2.5,,,,2,2,,,,pw
27,utls22,12/20/14,4/22/19,2,1584,4.339726027,4,english ,1,utls ,2,0,timeline,4,deictic,3,twoago,0,14,3.8,,,,3,1,,,,pw
27,utls22,12/20/14,4/22/19,2,1584,4.339726027,4,english ,1,utls ,2,0,timeline,4,deictic,4,twofromnow,0,14,5,,,,4,4,,,,pw
28,utls23,4/2/14,4/22/19,2,1846,5.057534247,5,english ,1,utls ,2,,calendar,,verbal,1,daysofweek,,,,,,,6,7,,,,tm
28,utls23,4/2/14,4/22/19,2,1846,5.057534247,5,english ,1,utls ,2,,calendar,1,deictic,1,yesterday,1,,,,5,3,3,3,1,,,tm
28,utls23,4/2/14,4/22/19,2,1846,5.057534247,5,english ,1,utls ,2,,calendar,2,deictic,2,tomorrow,1,,,,5,,5,5,0,,,tm
28,utls23,4/2/14,4/22/19,2,1846,5.057534247,5,english ,1,utls ,2,,calendar,3,deictic,3,beforeyesterday,1,,,,6,2,2,2,1,,,tm
28,utls23,4/2/14,4/22/19,2,1846,5.057534247,5,english ,1,utls ,2,,calendar,4,deictic,4,aftertomorrow,1,,,,2,6,6,6,1,,,tm
28,utls23,4/2/14,4/22/19,2,1846,5.057534247,5,english ,1,utls ,2,,calendar,,verbal,2,aftertoday,,,,,,,1,1,,,,tm
28,utls23,4/2/14,4/22/19,2,1846,5.057534247,5,english ,1,utls ,2,,calendar,,verbal,3,beforetoday,,,,,,,1,2,,,,tm
28,utls23,4/2/14,4/22/19,2,1846,5.057534247,5,english ,1,utls ,2,,calendar,,verbal,4,today,,,,,,,7,1,,,,tm
28,utls23,4/2/14,4/22/19,2,1846,5.057534247,5,english ,1,utls ,2,,calendar,,verbal,5,yesterday,,,,,,,2,7,,,,tm
28,utls23,4/2/14,4/22/19,2,1846,5.057534247,5,english ,1,utls ,2,,calendar,,verbal,6,tomorrow,,,,,,,4,2,,,,tm
28,utls23,4/2/14,4/22/19,2,1846,5.057534247,5,english ,1,utls ,1,0,timeline,1,event,1,breakfast,0,14,-3.5,-3.5,,,1,2,,,,tm
28,utls23,4/2/14,4/22/19,2,1846,5.057534247,5,english ,1,utls ,1,0,timeline,1,event,2,nextbday,0,14,5,5,,,3,4,,,,tm
28,utls23,4/2/14,4/22/19,2,1846,5.057534247,5,english ,1,utls ,1,0,timeline,1,event,3,dinner,0,14,6.4,6.3,,,4,3,,,,tm
28,utls23,4/2/14,4/22/19,2,1846,5.057534247,5,english ,1,utls ,1,0,timeline,1,event,4,lastbday,0,14,-0.9,-0.8,,,2,1,,,,tm
28,utls23,4/2/14,4/22/19,2,1846,5.057534247,5,english ,1,utls ,1,0,timeline,2,deictic,1,lastweek,0,14,-4,-3.9,,,2,1,,,,tm
28,utls23,4/2/14,4/22/19,2,1846,5.057534247,5,english ,1,utls ,1,0,timeline,2,deictic,2,tomorrow,0,14,-0.7,-0.7,,,3,4,,,,tm
28,utls23,4/2/14,4/22/19,2,1846,5.057534247,5,english ,1,utls ,1,0,timeline,2,deictic,3,tonight,0,14,5.7,5.7,,,4,3,,,,tm
28,utls23,4/2/14,4/22/19,2,1846,5.057534247,5,english ,1,utls ,1,0,timeline,2,deictic,4,thismorning,0,14,-5.4,-5.3,,,1,2,,,,tm
28,utls23,4/2/14,4/22/19,2,1846,5.057534247,5,english ,1,utls ,1,0,timeline,3,deictic,1,nextweek,0,14,-1.9,1.9,,,2,3,,,,tm
28,utls23,4/2/14,4/22/19,2,1846,5.057534247,5,english ,1,utls ,1,0,timeline,3,deictic,2,nextyear,0,14,6.6,6.5,,,4,4,,,,tm
28,utls23,4/2/14,4/22/19,2,1846,5.057534247,5,english ,1,utls ,1,0,timeline,3,deictic,3,yesterday,0,14,-1,-1,,,1,2,,,,tm
28,utls23,4/2/14,4/22/19,2,1846,5.057534247,5,english ,1,utls ,1,0,timeline,3,deictic,4,last year,0,14,5.5,5.4,,,3,1,,,,tm
28,utls23,4/2/14,4/22/19,2,1846,5.057534247,5,english ,1,utls ,1,0,timeline,4,deictic,1,yesterday,0,14,-2.3,-2.3,,,4,2,,,,tm
28,utls23,4/2/14,4/22/19,2,1846,5.057534247,5,english ,1,utls ,1,0,timeline,4,deictic,2,tomorrow,0,14,-4.2,-4.2,,,3,3,,,,tm
28,utls23,4/2/14,4/22/19,2,1846,5.057534247,5,english ,1,utls ,1,0,timeline,4,deictic,3,twofromnow,0,14,-5.6,-5.6,,,2,4,,,,tm
28,utls23,4/2/14,4/22/19,2,1846,5.057534247,5,english ,1,utls ,1,0,timeline,4,deictic,4,twoago,0,14,-6.4,-6.3,,,1,1,,,,tm
29,utls24,9/1/14,4/22/19,2,1694,4.64109589,4,english ,1,utls ,1,,calendar,,verbal,1,daysofweek,,,,,,,1,7,4,,,tm
29,utls24,9/1/14,4/22/19,2,1694,4.64109589,4,english ,1,utls ,1,,calendar,1,deictic,1,yesterday,1,,,,2,2,2,3,1,,,tm
29,utls24,9/1/14,4/22/19,2,1694,4.64109589,4,english ,1,utls ,1,,calendar,2,deictic,2,beforeyesterday,1,,,,2,,2,2,0,,,tm
29,utls24,9/1/14,4/22/19,2,1694,4.64109589,4,english ,1,utls ,1,,calendar,3,deictic,3,tomorrow,1,,,,2,6,6,5,1,,,tm
29,utls24,9/1/14,4/22/19,2,1694,4.64109589,4,english ,1,utls ,1,,calendar,4,deictic,4,aftertomorrow,1,,,,2,6,6,6,1,,,tm
29,utls24,9/1/14,4/22/19,2,1694,4.64109589,4,english ,1,utls ,1,,calendar,,verbal,2,aftertoday,,,,,,,2,1,,,,tm
29,utls24,9/1/14,4/22/19,2,1694,4.64109589,4,english ,1,utls ,1,,calendar,,verbal,3,beforetoday,,,,,,,1,2,,,,tm
29,utls24,9/1/14,4/22/19,2,1694,4.64109589,4,english ,1,utls ,1,,calendar,,verbal,4,today,,,,,,,5,1,,,,tm
29,utls24,9/1/14,4/22/19,2,1694,4.64109589,4,english ,1,utls ,1,,calendar,,verbal,5,yesterday,,,,,,,5,7,,,,tm
29,utls24,9/1/14,4/22/19,2,1694,4.64109589,4,english ,1,utls ,1,,calendar,,verbal,6,tomorrow,,,,,,,1,2,,,,tm
29,utls24,9/1/14,4/22/19,2,1694,4.64109589,4,english ,1,utls ,1,0,timeline,1,event,1,breakfast,0,14,-3.7,-3.7,,,1,2,,,,tm
29,utls24,9/1/14,4/22/19,2,1694,4.64109589,4,english ,1,utls ,1,0,timeline,1,event,2,nextbday,0,14,-1.3,-1.3,,,2,4,,,,tm
29,utls24,9/1/14,4/22/19,2,1694,4.64109589,4,english ,1,utls ,1,0,timeline,1,event,3,dinner,0,14,1.9,1.9,,,4,3,,,,tm
29,utls24,9/1/14,4/22/19,2,1694,4.64109589,4,english ,1,utls ,1,0,timeline,1,event,4,lastbday,0,14,0.1,0.1,,,3,1,,,,tm
29,utls24,9/1/14,4/22/19,2,1694,4.64109589,4,english ,1,utls ,1,0,timeline,2,deictic,1,lastweek,0,14,-5.4,-5.4,,,1,1,,,,tm
29,utls24,9/1/14,4/22/19,2,1694,4.64109589,4,english ,1,utls ,1,0,timeline,2,deictic,2,tomorrow,0,14,-1.7,-1.7,,,2,4,,,,tm
29,utls24,9/1/14,4/22/19,2,1694,4.64109589,4,english ,1,utls ,1,0,timeline,2,deictic,3,tonight,0,14,-0.9,-0.8,,,4,3,,,,tm
29,utls24,9/1/14,4/22/19,2,1694,4.64109589,4,english ,1,utls ,1,0,timeline,2,deictic,4,thismorning,0,14,-1.6,-1.6,,,3,2,,,,tm
29,utls24,9/1/14,4/22/19,2,1694,4.64109589,4,english ,1,utls ,1,0,timeline,3,deictic,1,nextweek,0,14,-5.1,-5.1,,,1,3,,,,tm
29,utls24,9/1/14,4/22/19,2,1694,4.64109589,4,english ,1,utls ,1,0,timeline,3,deictic,2,nextyear,0,14,0.3,0.3,,,4,4,,,,tm
29,utls24,9/1/14,4/22/19,2,1694,4.64109589,4,english ,1,utls ,1,0,timeline,3,deictic,3,yesterday,0,14,-2.2,-2.2,,,2,2,,,,tm
29,utls24,9/1/14,4/22/19,2,1694,4.64109589,4,english ,1,utls ,1,0,timeline,3,deictic,4,last year,0,14,-1.1,-1.1,,,3,1,,,,tm
29,utls24,9/1/14,4/22/19,2,1694,4.64109589,4,english ,1,utls ,1,0,timeline,4,deictic,1,yesterday,0,14,-0.4,-0.3,,,1,2,,,,tm
29,utls24,9/1/14,4/22/19,2,1694,4.64109589,4,english ,1,utls ,1,0,timeline,4,deictic,2,tomorrow,0,14,1.5,1.5,,,2,3,,,,tm
29,utls24,9/1/14,4/22/19,2,1694,4.64109589,4,english ,1,utls ,1,0,timeline,4,deictic,3,twofromnow,0,14,3.5,3.5,,,3,4,,,,tm
29,utls24,9/1/14,4/22/19,2,1694,4.64109589,4,english ,1,utls ,1,0,timeline,4,deictic,4,twoago,0,14,4.5,4.5,,,4,1,,,,tm
30,utls25,11/19/14,4/23/19,3,1616,4.42739726,4,english ,1,utls ,1,1,timeline,1,event,1,breakfast,0,14,-3,,,,2,2,,,,ab
30,utls25,11/19/14,4/23/19,3,1616,4.42739726,4,english ,1,utls ,1,1,timeline,1,event,2,nextbday,0,14,4.6,,,,4,4,,,,ab
30,utls25,11/19/14,4/23/19,3,1616,4.42739726,4,english ,1,utls ,1,1,timeline,1,event,3,dinner,0,14,1.7,,,,3,3,,,,ab
30,utls25,11/19/14,4/23/19,3,1616,4.42739726,4,english ,1,utls ,1,1,timeline,1,event,4,lastbday,0,14,-4,,,,1,1,,,,ab
30,utls25,11/19/14,4/23/19,3,1616,4.42739726,4,english ,1,utls ,1,1,timeline,2,deictic,1,lastweek,0,14,-3.1,,,,2,1,,,,ab
30,utls25,11/19/14,4/23/19,3,1616,4.42739726,4,english ,1,utls ,1,1,timeline,2,deictic,2,tomorrow,0,14,5.2,,,,4,4,,,,ab
30,utls25,11/19/14,4/23/19,3,1616,4.42739726,4,english ,1,utls ,1,1,timeline,2,deictic,3,tonight,0,14,1.5,,,,3,3,,,,ab
30,utls25,11/19/14,4/23/19,3,1616,4.42739726,4,english ,1,utls ,1,1,timeline,2,deictic,4,thismorning,0,14,-5.2,,,,1,2,,,,ab
30,utls25,11/19/14,4/23/19,3,1616,4.42739726,4,english ,1,utls ,1,1,timeline,3,deictic,1,nextweek,0,14,5.4,,,,4,3,,,,ab
30,utls25,11/19/14,4/23/19,3,1616,4.42739726,4,english ,1,utls ,1,1,timeline,3,deictic,2,nextyear,0,14,5,,,,3,4,,,,ab
30,utls25,11/19/14,4/23/19,3,1616,4.42739726,4,english ,1,utls ,1,1,timeline,3,deictic,3,yesterday,0,14,-1.8,,,,1,2,,,,ab
30,utls25,11/19/14,4/23/19,3,1616,4.42739726,4,english ,1,utls ,1,1,timeline,3,deictic,4,last year,0,14,3.2,,,,2,1,,,,ab
30,utls25,11/19/14,4/23/19,3,1616,4.42739726,4,english ,1,utls ,1,1,timeline,4,deictic,1,yesterday,0,14,-0.5,,,,2,2,,,,ab
30,utls25,11/19/14,4/23/19,3,1616,4.42739726,4,english ,1,utls ,1,1,timeline,4,deictic,2,tomorrow,0,14,4.1,,,,3,3,,,,ab
30,utls25,11/19/14,4/23/19,3,1616,4.42739726,4,english ,1,utls ,1,1,timeline,4,deictic,3,twofromnow,0,14,7,,,,4,4,,,,ab
30,utls25,11/19/14,4/23/19,3,1616,4.42739726,4,english ,1,utls ,1,1,timeline,4,deictic,4,twoago,0,14,-5.4,,,,1,1,,,,ab
30,utls25,11/19/14,4/23/19,3,1616,4.42739726,4,english ,1,utls ,2,,calendar,,verbal,1,daysofweek,,,,,,,7,7,,,,ab
30,utls25,11/19/14,4/23/19,3,1616,4.42739726,4,english ,1,utls ,2,,calendar,1,deictic,1,yesterday,1,,,,3,,3,3,0,,,ab
30,utls25,11/19/14,4/23/19,3,1616,4.42739726,4,english ,1,utls ,2,,calendar,2,deictic,2,tomorrow,1,,,,5,,5,5,0,,,ab
30,utls25,11/19/14,4/23/19,3,1616,4.42739726,4,english ,1,utls ,2,,calendar,3,deictic,3,beforeyesterday,1,,,,2,,2,2,0,,,ab
30,utls25,11/19/14,4/23/19,3,1616,4.42739726,4,english ,1,utls ,2,,calendar,4,deictic,4,aftertomorrow,1,,,,5,5,5,6,1,,,ab
30,utls25,11/19/14,4/23/19,3,1616,4.42739726,4,english ,1,utls ,2,,calendar,,verbal,2,aftertoday,,,,,,,1,1,,,,ab
30,utls25,11/19/14,4/23/19,3,1616,4.42739726,4,english ,1,utls ,2,,calendar,,verbal,3,beforetoday,,,,,,,2,2,,,,ab
30,utls25,11/19/14,4/23/19,3,1616,4.42739726,4,english ,1,utls ,2,,calendar,,verbal,4,today,,,,,,,1,2,,,,ab
30,utls25,11/19/14,4/23/19,3,1616,4.42739726,4,english ,1,utls ,2,,calendar,,verbal,5,yesterday,,,,,,,1,1,,,,ab
30,utls25,11/19/14,4/23/19,3,1616,4.42739726,4,english ,1,utls ,2,,calendar,,verbal,6,tomorrow,,,,,,,3,3,,,,ab
31,utls26,9/3/14,4/23/19,3,1693,4.638356164,4,english ,0,utls ,2,,calendar,,verbal,1,daysofweek,,,,,,,3,7,4,indonesian,,ab
31,utls26,9/3/14,4/23/19,3,1693,4.638356164,4,english ,0,utls ,2,,calendar,1,deictic,1,yesterday,1,,,,3,,3,3,0,indonesian,,ab
31,utls26,9/3/14,4/23/19,3,1693,4.638356164,4,english ,0,utls ,2,,calendar,2,deictic,2,tomorrow,1,,,,5,,5,5,0,indonesian,,ab
31,utls26,9/3/14,4/23/19,3,1693,4.638356164,4,english ,0,utls ,2,,calendar,3,deictic,3,beforeyesterday,1,,,,2,,2,2,0,indonesian,,ab
31,utls26,9/3/14,4/23/19,3,1693,4.638356164,4,english ,0,utls ,2,,calendar,4,deictic,4,aftertomorrow,1,,,,6,,6,6,0,indonesian,,ab
31,utls26,9/3/14,4/23/19,3,1693,4.638356164,4,english ,0,utls ,2,,calendar,,verbal,2,aftertoday,,,,,,,1,1,,indonesian,,ab
31,utls26,9/3/14,4/23/19,3,1693,4.638356164,4,english ,0,utls ,2,,calendar,,verbal,3,beforetoday,,,,,,,1,2,,indonesian,,ab
31,utls26,9/3/14,4/23/19,3,1693,4.638356164,4,english ,0,utls ,2,,calendar,,verbal,4,today,,,,,,,999,2,,indonesian; NR,,ab
31,utls26,9/3/14,4/23/19,3,1693,4.638356164,4,english ,0,utls ,2,,calendar,,verbal,5,yesterday,,,,,,,999,1,,indonesian; Spring Day,,ab
31,utls26,9/3/14,4/23/19,3,1693,4.638356164,4,english ,0,utls ,2,,calendar,,verbal,6,tomorrow,,,,,,,2,3,,indonesian,,ab
31,utls26,9/3/14,4/23/19,3,1693,4.638356164,4,english ,0,utls ,1,0,timeline,1,event,1,breakfast,0,14,-3.1,,,,3,2,,indonesian,,ab
31,utls26,9/3/14,4/23/19,3,1693,4.638356164,4,english ,0,utls ,1,0,timeline,1,event,2,nextbday,0,14,-5,,,,2,4,,indonesian,,ab
31,utls26,9/3/14,4/23/19,3,1693,4.638356164,4,english ,0,utls ,1,0,timeline,1,event,3,dinner,0,14,6,,,,4,3,,indonesian,,ab
31,utls26,9/3/14,4/23/19,3,1693,4.638356164,4,english ,0,utls ,1,0,timeline,1,event,4,lastbday,0,14,-5.8,,,,1,1,,indonesian,,ab
31,utls26,9/3/14,4/23/19,3,1693,4.638356164,4,english ,0,utls ,1,0,timeline,2,deictic,1,lastweek,0,14,-6.1,,,,1,1,,indonesian,,ab
31,utls26,9/3/14,4/23/19,3,1693,4.638356164,4,english ,0,utls ,1,0,timeline,2,deictic,2,tomorrow,0,14,6.7,,,,4,4,,indonesian,,ab
31,utls26,9/3/14,4/23/19,3,1693,4.638356164,4,english ,0,utls ,1,0,timeline,2,deictic,3,tonight,0,14,0.9,,,,3,3,,indonesian,,ab
31,utls26,9/3/14,4/23/19,3,1693,4.638356164,4,english ,0,utls ,1,0,timeline,2,deictic,4,thismorning,0,14,-2.8,,,,2,2,,indonesian,,ab
31,utls26,9/3/14,4/23/19,3,1693,4.638356164,4,english ,0,utls ,1,0,timeline,3,deictic,1,nextweek,0,14,1.2,,,,2,3,,indonesian,,ab
31,utls26,9/3/14,4/23/19,3,1693,4.638356164,4,english ,0,utls ,1,0,timeline,3,deictic,2,nextyear,0,14,-2.6,,,,1,4,,indonesian,,ab
31,utls26,9/3/14,4/23/19,3,1693,4.638356164,4,english ,0,utls ,1,0,timeline,3,deictic,3,yesterday,0,14,2.7,,,,3,2,,indonesian,,ab
31,utls26,9/3/14,4/23/19,3,1693,4.638356164,4,english ,0,utls ,1,0,timeline,3,deictic,4,last year,0,14,6.4,,,,4,1,,indonesian,,ab
31,utls26,9/3/14,4/23/19,3,1693,4.638356164,4,english ,0,utls ,1,0,timeline,4,deictic,1,yesterday,0,14,1.3,,,,2,2,,indonesian,,ab
