subjid,ID,dob,dot,weekday,agedays,ageyears,agegroup,language,monolingual,order,timelinefirst,task,linenum,itemtype,itemnum,item,linelength,distfrommid,rank,distfrommid_2,response1,response2,response,correctr,prompts,comments,exclude,experimenter,DaysOfWeek_Correct,Num_Prompts
54,147915,41244,43629,4,2385,6.534246575,6,english ,1,1,,calendar,2,deictic,2,beforeyesterday,,,,,5,3,3,2,1,,1,ab,,
54,147915,41244,43629,4,2385,6.534246575,6,english ,1,1,,calendar,3,deictic,3,tomorrow,,,,,3,3,3,5,1,,1,ab,,
54,147915,41244,43629,4,2385,6.534246575,6,english ,1,1,,calendar,4,deictic,4,aftertomorrow,,,,,3,3,3,6,1,,1,ab,,
54,147915,41244,43629,4,2385,6.534246575,6,english ,1,1,,calendar,,verbal,2,aftertoday,,,,,,,1,1,,,1,ab,,
54,147915,41244,43629,4,2385,6.534246575,6,english ,1,1,,calendar,,verbal,3,beforetoday,,,,,,,2,2,,,1,ab,,
54,147915,41244,43629,4,2385,6.534246575,6,english ,1,1,,calendar,,verbal,4,today,,,,,,,3,4,,,1,ab,,
54,147915,41244,43629,4,2385,6.534246575,6,english ,1,1,,calendar,,verbal,5,yesterday,,,,,,,5,3,,,1,ab,,
54,147915,41244,43629,4,2385,6.534246575,6,english ,1,1,,calendar,,verbal,6,tomorrow,,,,,,,5,5,,,1,ab,,
55,,41803,43630,5,1827,5.005479452,5,english ,1,1,1,timeline,1,event,1,breakfast,14,,,,,,,2,,,,cd,,
55,,41803,43630,5,1827,5.005479452,5,english ,1,1,1,timeline,1,event,2,nextbday,14,7,,,,,4,4,,,,cd,,
55,,41803,43630,5,1827,5.005479452,5,english ,1,1,1,timeline,1,event,3,dinner,14,-7,,,,,1,3,,,,cd,,
55,,41803,43630,5,1827,5.005479452,5,english ,1,1,1,timeline,1,event,4,lastbday,14,0,,,,,2,1,,,,cd,,
55,,41803,43630,5,1827,5.005479452,5,english ,1,1,1,timeline,2,deictic,1,lastweek,14,0.1,,,,,3,1,,,,cd,,
55,,41803,43630,5,1827,5.005479452,5,english ,1,1,1,timeline,2,deictic,2,tomorrow,14,7,,,,,4,4,,,,cd,,
55,,41803,43630,5,1827,5.005479452,5,english ,1,1,1,timeline,2,deictic,3,tonight,14,0,,,,,1,3,,,,cd,,
55,,41803,43630,5,1827,5.005479452,5,english ,1,1,1,timeline,2,deictic,4,thismorning,14,0.05,,,,,2,2,,,,cd,,
55,,41803,43630,5,1827,5.005479452,5,english ,1,1,1,timeline,3,deictic,1,nextweek,14,-0.1,,,,,2,3,,,,cd,,
55,,41803,43630,5,1827,5.005479452,5,english ,1,1,1,timeline,3,deictic,2,nextyear,14,7,,,,,4,4,,,,cd,,
55,,41803,43630,5,1827,5.005479452,5,english ,1,1,1,timeline,3,deictic,3,yesterday,14,0,,,,,3,2,,,,cd,,
55,,41803,43630,5,1827,5.005479452,5,english ,1,1,1,timeline,3,deictic,4,last year,14,-7,,,,,1,1,,,,cd,,
55,,41803,43630,5,1827,5.005479452,5,english ,1,1,1,timeline,4,deictic,1,yesterday,14,0,,,,,2,2,,,,cd,,
55,,41803,43630,5,1827,5.005479452,5,english ,1,1,1,timeline,4,deictic,2,tomorrow,14,0.2,,,,,4,3,,,,cd,,
55,,41803,43630,5,1827,5.005479452,5,english ,1,1,1,timeline,4,deictic,3,twofromnow,14,0.1,,,,,3,4,,,,cd,,
55,,41803,43630,5,1827,5.005479452,5,english ,1,1,1,timeline,4,deictic,4,twoago,14,-0.1,,,,,1,1,,,,cd,,
55,,41803,43630,5,1827,5.005479452,5,english ,1,1,,calendar,,verbal,1,daysofweek,,,,,,,7,7,0,,,cd,1,0
55,,41803,43630,5,1827,5.005479452,5,english ,1,1,,calendar,1,deictic,1,yesterday,,,,,3,,3,3,0,,,cd,,
55,,41803,43630,5,1827,5.005479452,5,english ,1,1,,calendar,2,deictic,2,beforeyesterday,,,,,3,3,3,2,1,,,cd,,
55,,41803,43630,5,1827,5.005479452,5,english ,1,1,,calendar,3,deictic,3,tomorrow,,,,,5,,5,5,0,,,cd,,
55,,41803,43630,5,1827,5.005479452,5,english ,1,1,,calendar,4,deictic,4,aftertomorrow,,,,,6,,6,6,0,,,cd,,
55,,41803,43630,5,1827,5.005479452,5,english ,1,1,,calendar,,verbal,2,aftertoday,,,,,,,1,1,,,,cd,,
55,,41803,43630,5,1827,5.005479452,5,english ,1,1,,calendar,,verbal,3,beforetoday,,,,,,,1,2,,,,cd,,
55,,41803,43630,5,1827,5.005479452,5,english ,1,1,,calendar,,verbal,4,today,,,,,,,5,5,,,,cd,,
55,,41803,43630,5,1827,5.005479452,5,english ,1,1,,calendar,,verbal,5,yesterday,,,,,,,6,4,,,,cd,,
55,,41803,43630,5,1827,5.005479452,5,english ,1,1,,calendar,,verbal,6,tomorrow,,,,,,,6,6,,,,cd,,
56,147458,41360,43630,5,2270,6.219178082,6,english ,1,1,1,timeline,1,event,1,breakfast,14,-0.5,,,,,2,2,,,,ab,,
56,147458,41360,43630,5,2270,6.219178082,6,english ,1,1,1,timeline,1,event,2,nextbday,14,0.3,,,,,4,4,,,,ab,,
56,147458,41360,43630,5,2270,6.219178082,6,english ,1,1,1,timeline,1,event,3,dinner,14,0.1,,,,,3,3,,,,ab,,
56,147458,41360,43630,5,2270,6.219178082,6,english ,1,1,1,timeline,1,event,4,lastbday,14,-3,,,,,1,1,,,,ab,,
56,147458,41360,43630,5,2270,6.219178082,6,english ,1,1,1,timeline,2,deictic,1,lastweek,14,-1.5,,,,,1,1,,,,ab,,
56,147458,41360,43630,5,2270,6.219178082,6,english ,1,1,1,timeline,2,deictic,2,tomorrow,14,0.5,,,,,4,4,,,,ab,,
56,147458,41360,43630,5,2270,6.219178082,6,english ,1,1,1,timeline,2,deictic,3,tonight,14,0,,,,,3,3,,,,ab,,
56,147458,41360,43630,5,2270,6.219178082,6,english ,1,1,1,timeline,2,deictic,4,thismorning,14,-0.4,,,,,2,2,,,,ab,,
56,147458,41360,43630,5,2270,6.219178082,6,english ,1,1,1,timeline,3,deictic,1,nextweek,14,1.1,,,,,3,3,,,,ab,,
56,147458,41360,43630,5,2270,6.219178082,6,english ,1,1,1,timeline,3,deictic,2,nextyear,14,4,,,,,4,4,,,,ab,,
56,147458,41360,43630,5,2270,6.219178082,6,english ,1,1,1,timeline,3,deictic,3,yesterday,14,-1.1,,,,,3,2,,,,ab,,
56,147458,41360,43630,5,2270,6.219178082,6,english ,1,1,1,timeline,3,deictic,4,last year,14,-3.4,,,,,1,1,,,,ab,,
56,147458,41360,43630,5,2270,6.219178082,6,english ,1,1,1,timeline,4,deictic,1,yesterday,14,-0.4,,,,,2,2,,,,ab,,
56,147458,41360,43630,5,2270,6.219178082,6,english ,1,1,1,timeline,4,deictic,2,tomorrow,14,0.5,,,,,3,3,,,,ab,,
56,147458,41360,43630,5,2270,6.219178082,6,english ,1,1,1,timeline,4,deictic,3,twofromnow,14,1.3,,,,,4,4,,,,ab,,
56,147458,41360,43630,5,2270,6.219178082,6,english ,1,1,1,timeline,4,deictic,4,twoago,14,-1.6,,,,,1,1,,,,ab,,
56,147458,41360,43630,5,2270,6.219178082,6,english ,1,1,,calendar,,verbal,1,daysofweek,,,,,,,7,7,,,,ab,1,0
56,147458,41360,43630,5,2270,6.219178082,6,english ,1,1,,calendar,1,deictic,1,yesterday,,,,,3,,3,3,0,,,ab,,
56,147458,41360,43630,5,2270,6.219178082,6,english ,1,1,,calendar,2,deictic,2,beforeyesterday,,,,,2,,2,2,0,,,ab,,
56,147458,41360,43630,5,2270,6.219178082,6,english ,1,1,,calendar,3,deictic,3,tomorrow,,,,,5,,5,5,0,,,ab,,
56,147458,41360,43630,5,2270,6.219178082,6,english ,1,1,,calendar,4,deictic,4,aftertomorrow,,,,,6,,6,6,0,,,ab,,
56,147458,41360,43630,5,2270,6.219178082,6,english ,1,1,,calendar,,verbal,2,aftertoday,,,,,,,1,1,,,,ab,,
56,147458,41360,43630,5,2270,6.219178082,6,english ,1,1,,calendar,,verbal,3,beforetoday,,,,,,,2,2,,,,ab,,
56,147458,41360,43630,5,2270,6.219178082,6,english ,1,1,,calendar,,verbal,4,today,,,,,,,1,1,,,,ab,,
56,147458,41360,43630,5,2270,6.219178082,6,english ,1,1,,calendar,,verbal,5,yesterday,,,,,,,7,7,,,,ab,,
56,147458,41360,43630,5,2270,6.219178082,6,english ,1,1,,calendar,,verbal,6,tomorrow,,,,,,,2,2,,,,ab,,
57,136107,41278,43636,4,2358,6.460273973,6,english ,1,2,1,timeline,1,event,1,lastbday,14,-4.5,,,,,2,1,,,,bg,,
57,136107,41278,43636,4,2358,6.460273973,6,english ,1,2,1,timeline,1,event,2,dinner,14,3.9,,,,,4,3,,,,bg,,
57,136107,41278,43636,4,2358,6.460273973,6,english ,1,2,1,timeline,1,event,3,nextbday,14,-5.6,,,,,1,4,,,,bg,,
57,136107,41278,43636,4,2358,6.460273973,6,english ,1,2,1,timeline,1,event,4,breakfast,14,1.2,,,,,3,2,,,,bg,,
57,136107,41278,43636,4,2358,6.460273973,6,english ,1,2,1,timeline,2,deictic,1,thismorning,14,-0.8,,,,,1,2,,,,bg,,
57,136107,41278,43636,4,2358,6.460273973,6,english ,1,2,1,timeline,2,deictic,2,tonight,14,3.8,,,,,2,3,,,,bg,,
57,136107,41278,43636,4,2358,6.460273973,6,english ,1,2,1,timeline,2,deictic,3,tomorrow,14,5.4,,,,,3,4,,,,bg,,
57,136107,41278,43636,4,2358,6.460273973,6,english ,1,2,1,timeline,2,deictic,4,lastweek,14,6.2,,,,,4,1,,,,bg,,
57,136107,41278,43636,4,2358,6.460273973,6,english ,1,2,1,timeline,3,deictic,1,last year,14,-0.6,,,,,2,1,,,,bg,,
57,136107,41278,43636,4,2358,6.460273973,6,english ,1,2,1,timeline,3,deictic,2,yesterday,14,1.7,,,,,3,2,,,,bg,,
57,136107,41278,43636,4,2358,6.460273973,6,english ,1,2,1,timeline,3,deictic,3,nextyear,14,3.7,,,,,4,4,,,,bg,,
57,136107,41278,43636,4,2358,6.460273973,6,english ,1,2,1,timeline,3,deictic,4,nextweek,14,-4.4,,,,,1,3,,,,bg,,
57,136107,41278,43636,4,2358,6.460273973,6,english ,1,2,1,timeline,4,deictic,1,tomorrow,14,0.9,,,,,3,3,,,,bg,,
57,136107,41278,43636,4,2358,6.460273973,6,english ,1,2,1,timeline,4,deictic,2,yesterday,14,-3.3,,,,,2,2,,,,bg,,
57,136107,41278,43636,4,2358,6.460273973,6,english ,1,2,1,timeline,4,deictic,3,twoago,14,-6.4,,,,,1,1,,,,bg,,
57,136107,41278,43636,4,2358,6.460273973,6,english ,1,2,1,timeline,4,deictic,4,twofromnow,14,4,,,,,4,4,,,,bg,,
57,136107,41278,43636,4,2358,6.460273973,6,english ,1,2,,calendar,,verbal,1,daysofweek,,,,,,,7,7,,,,bg,1,0
57,136107,41278,43636,4,2358,6.460273973,6,english ,1,2,,calendar,1,deictic,1,yesterday,,,,,3,,3,3,0,,,bg,,
57,136107,41278,43636,4,2358,6.460273973,6,english ,1,2,,calendar,2,deictic,2,tomorrow,,,,,5,,5,5,0,,,bg,,
57,136107,41278,43636,4,2358,6.460273973,6,english ,1,2,,calendar,3,deictic,3,beforeyesterday,,,,,2,,2,2,0,,,bg,,
57,136107,41278,43636,4,2358,6.460273973,6,english ,1,2,,calendar,4,deictic,4,aftertomorrow,,,,,6,,6,6,0,,,bg,,
57,136107,41278,43636,4,2358,6.460273973,6,english ,1,2,,calendar,,verbal,2,aftertoday,,,,,,,1,1,,,,bg,,
57,136107,41278,43636,4,2358,6.460273973,6,english ,1,2,,calendar,,verbal,3,beforetoday,,,,,,,2,2,,,,bg,,
57,136107,41278,43636,4,2358,6.460273973,6,english ,1,2,,calendar,,verbal,4,today,,,,,,,4,4,,,,bg,,
57,136107,41278,43636,4,2358,6.460273973,6,english ,1,2,,calendar,,verbal,5,yesterday,,,,,,,3,3,,,,bg,,
57,136107,41278,43636,4,2358,6.460273973,6,english ,1,2,,calendar,,verbal,6,tomorrow,,,,,,,5,5,,,,bg,,
58,149980,41706,43640,1,1934,5.298630137,5,english ,1,2,1,timeline,1,event,1,lastbday,14,-5.5,,,,,1,1,,,,vj,,
58,149980,41706,43640,1,1934,5.298630137,5,english ,1,2,1,timeline,1,event,2,dinner,14,-2.5,,,,,3,3,,,,vj,,
58,149980,41706,43640,1,1934,5.298630137,5,english ,1,2,1,timeline,1,event,3,nextbday,14,-3.7,,,,,2,4,,,,vj,,
58,149980,41706,43640,1,1934,5.298630137,5,english ,1,2,1,timeline,1,event,4,breakfast,14,6.3,,,,,4,2,,,,vj,,
58,149980,41706,43640,1,1934,5.298630137,5,english ,1,2,1,timeline,2,deictic,1,thismorning,14,-6.9,,,,,1,2,,,,vj,,
58,149980,41706,43640,1,1934,5.298630137,5,english ,1,2,1,timeline,2,deictic,2,tonight,14,-0.7,,,,,2,3,,,,vj,,
58,149980,41706,43640,1,1934,5.298630137,5,english ,1,2,1,timeline,2,deictic,3,tomorrow,14,0.7,,,,,3,4,,,,vj,,
58,149980,41706,43640,1,1934,5.298630137,5,english ,1,2,1,timeline,2,deictic,4,lastweek,14,6,,,,,4,1,,,,vj,,
58,149980,41706,43640,1,1934,5.298630137,5,english ,1,2,1,timeline,3,deictic,1,last year,14,5.7,,,,,4,1,,,,vj,,
58,149980,41706,43640,1,1934,5.298630137,5,english ,1,2,1,timeline,3,deictic,2,yesterday,14,-6.4,,,,,1,2,,,,vj,,
58,149980,41706,43640,1,1934,5.298630137,5,english ,1,2,1,timeline,3,deictic,3,nextyear,14,3.1,,,,,3,4,,,,vj,,
58,149980,41706,43640,1,1934,5.298630137,5,english ,1,2,1,timeline,3,deictic,4,nextweek,14,-1.2,,,,,2,3,,,,vj,,
58,149980,41706,43640,1,1934,5.298630137,5,english ,1,2,1,timeline,4,deictic,1,tomorrow,14,-6.4,,,,,1,3,,,,vj,,
58,149980,41706,43640,1,1934,5.298630137,5,english ,1,2,1,timeline,4,deictic,2,yesterday,14,-0.6,,,,,2,2,,,,vj,,
58,149980,41706,43640,1,1934,5.298630137,5,english ,1,2,1,timeline,4,deictic,3,twoago,14,-0.8,,,,,3,1,,,,vj,,
58,149980,41706,43640,1,1934,5.298630137,5,english ,1,2,1,timeline,4,deictic,4,twofromnow,14,6.3,,,,,4,4,,,,vj,,
58,149980,41706,43640,1,1934,5.298630137,5,english ,1,4,,calendar,,verbal,1,daysofweek,,,,,,,7,7,3,,,vj,0,3
58,149980,41706,43640,1,1934,5.298630137,5,english ,1,4,,calendar,1,deictic,1,beforeyesterday,,,,,3,,3,2,0,,,vj,,
58,149980,41706,43640,1,1934,5.298630137,5,english ,1,4,,calendar,2,deictic,2,aftertomorrow,,,,,5,6,6,6,1,,,vj,,
58,149980,41706,43640,1,1934,5.298630137,5,english ,1,4,,calendar,3,deictic,3,yesterday,,,,,2,3,3,3,1,,,vj,,
58,149980,41706,43640,1,1934,5.298630137,5,english ,1,4,,calendar,4,deictic,4,tomorrow,,,,,5,,5,5,0,,,vj,,
58,149980,41706,43640,1,1934,5.298630137,5,english ,1,4,,calendar,,verbal,2,aftertoday,,,,,,,1,1,,,,vj,,
58,149980,41706,43640,1,1934,5.298630137,5,english ,1,4,,calendar,,verbal,3,beforetoday,,,,,,,1,2,,,,vj,,
58,149980,41706,43640,1,1934,5.298630137,5,english ,1,4,,calendar,,verbal,4,today,,,,,,,7,1,,,,vj,,
58,149980,41706,43640,1,1934,5.298630137,5,english ,1,4,,calendar,,verbal,5,yesterday,,,,,,,2,7,,,,vj,,
58,149980,41706,43640,1,1934,5.298630137,5,english ,1,4,,calendar,,verbal,6,tomorrow,,,,,,,7,2,,,,vj,,
59,149979,41313,43640,1,2327,6.375342466,6,english ,1,2,1,timeline,1,event,1,lastbday,14,-1.5,,,,,2,1,,,,bg,,
59,149979,41313,43640,1,2327,6.375342466,6,english ,1,2,1,timeline,1,event,2,dinner,14,4,,,,,4,3,,,,bg,,
59,149979,41313,43640,1,2327,6.375342466,6,english ,1,2,1,timeline,1,event,3,nextbday,14,3.4,,,,,3,4,,,,bg,,
59,149979,41313,43640,1,2327,6.375342466,6,english ,1,2,1,timeline,1,event,4,breakfast,14,-5.1,,,,,1,2,,,,bg,,
59,149979,41313,43640,1,2327,6.375342466,6,english ,1,2,1,timeline,2,deictic,1,thismorning,14,-6.9,,,,,1,2,,,,bg,,
59,149979,41313,43640,1,2327,6.375342466,6,english ,1,2,1,timeline,2,deictic,2,tonight,14,5.1,,,,,3,3,,,,bg,,
59,149979,41313,43640,1,2327,6.375342466,6,english ,1,2,1,timeline,2,deictic,3,tomorrow,14,6.9,,,,,4,4,,,,bg,,
59,149979,41313,43640,1,2327,6.375342466,6,english ,1,2,1,timeline,2,deictic,4,lastweek,14,-3.9,,,,,2,1,,,,bg,,
59,149979,41313,43640,1,2327,6.375342466,6,english ,1,2,1,timeline,3,deictic,1,last year,14,0,,,,,2,1,,,,bg,,
59,149979,41313,43640,1,2327,6.375342466,6,english ,1,2,1,timeline,3,deictic,2,yesterday,14,-2.2,,,,,1,2,,,,bg,,
59,149979,41313,43640,1,2327,6.375342466,6,english ,1,2,1,timeline,3,deictic,3,nextyear,14,3.2,,,,,4,4,,,,bg,,
59,149979,41313,43640,1,2327,6.375342466,6,english ,1,2,1,timeline,3,deictic,4,nextweek,14,1.6,,,,,3,3,,,,bg,,
59,149979,41313,43640,1,2327,6.375342466,6,english ,1,2,1,timeline,4,deictic,1,tomorrow,14,-0.7,,,,,3,3,,,,bg,,
59,149979,41313,43640,1,2327,6.375342466,6,english ,1,2,1,timeline,4,deictic,2,yesterday,14,2.4,,,,,4,2,,,,bg,,
59,149979,41313,43640,1,2327,6.375342466,6,english ,1,2,1,timeline,4,deictic,3,twoago,14,-2,,,,,1,1,,,,bg,,
59,149979,41313,43640,1,2327,6.375342466,6,english ,1,2,1,timeline,4,deictic,4,twofromnow,14,-1.8,,,,,2,4,,,,bg,,
59,149979,41313,43640,1,2327,6.375342466,6,english ,1,4,,calendar,,verbal,1,daysofweek,,,,,,,7,7,1,,,bg,0,1
59,149979,41313,43640,1,2327,6.375342466,6,english ,1,4,,calendar,1,deictic,1,beforeyesterday,,,,,5,2,2,2,1,,,bg,,
59,149979,41313,43640,1,2327,6.375342466,6,english ,1,4,,calendar,2,deictic,2,aftertomorrow,,,,,3,5,5,6,1,,,bg,,
59,149979,41313,43640,1,2327,6.375342466,6,english ,1,4,,calendar,3,deictic,3,yesterday,,,,,3,,3,3,0,,,bg,,
59,149979,41313,43640,1,2327,6.375342466,6,english ,1,4,,calendar,4,deictic,4,tomorrow,,,,,6,5,5,5,1,,,bg,,
59,149979,41313,43640,1,2327,6.375342466,6,english ,1,4,,calendar,,verbal,2,aftertoday,,,,,,,1,1,,,,bg,,
59,149979,41313,43640,1,2327,6.375342466,6,english ,1,4,,calendar,,verbal,3,beforetoday,,,,,,,2,2,,,,bg,,
59,149979,41313,43640,1,2327,6.375342466,6,english ,1,4,,calendar,,verbal,4,today,,,,,,,1,1,,,,bg,,
59,149979,41313,43640,1,2327,6.375342466,6,english ,1,4,,calendar,,verbal,5,yesterday,,,,,,,5,7,,,,bg,,
59,149979,41313,43640,1,2327,6.375342466,6,english ,1,4,,calendar,,verbal,6,tomorrow,,,,,,,2,2,,,,bg,,
60,146563,41192,43641,2,2449,6.709589041,6,english ,1,3,,calendar,,verbal,1,daysofweek,,,,,,,7,7,,,,mp,1,0
60,146563,41192,43641,2,2449,6.709589041,6,english ,1,3,,calendar,1,deictic,1,tomorrow,,,,,5,,5,5,0,,,mp,,
60,146563,41192,43641,2,2449,6.709589041,6,english ,1,3,,calendar,2,deictic,2,beforeyesterday,,,,,3,2,2,2,1,,,mp,,
60,146563,41192,43641,2,2449,6.709589041,6,english ,1,3,,calendar,3,deictic,3,aftertomorrow,,,,,6,,6,6,0,,,mp,,
60,146563,41192,43641,2,2449,6.709589041,6,english ,1,3,,calendar,4,deictic,4,yesterday,,,,,3,,3,3,0,,,mp,,
60,146563,41192,43641,2,2449,6.709589041,6,english ,1,3,,calendar,,verbal,2,aftertoday,,,,,,,2,1,,,,mp,,
60,146563,41192,43641,2,2449,6.709589041,6,english ,1,3,,calendar,,verbal,3,beforetoday,,,,,,,2,2,,,,mp,,
60,146563,41192,43641,2,2449,6.709589041,6,english ,1,3,,calendar,,verbal,4,today,,,,,,,6,2,,,,mp,,
60,146563,41192,43641,2,2449,6.709589041,6,english ,1,3,,calendar,,verbal,5,yesterday,,,,,,,1,1,,,,mp,,
60,146563,41192,43641,2,2449,6.709589041,6,english ,1,3,,calendar,,verbal,6,tomorrow,,,,,,,3,3,,,,mp,,
60,146563,41192,43641,2,2449,6.709589041,6,english ,1,1,0,timeline,1,event,1,breakfast,14,-6,,,,,1,2,,,,mp,,
60,146563,41192,43641,2,2449,6.709589041,6,english ,1,1,0,timeline,1,event,2,nextbday,14,-1.5,,,,,3,4,,,,mp,,
60,146563,41192,43641,2,2449,6.709589041,6,english ,1,1,0,timeline,1,event,3,dinner,14,6.6,,,,,4,3,,,,mp,,
60,146563,41192,43641,2,2449,6.709589041,6,english ,1,1,0,timeline,1,event,4,lastbday,14,-3.4,,,,,2,1,,,,mp,,
60,146563,41192,43641,2,2449,6.709589041,6,english ,1,1,0,timeline,2,deictic,1,lastweek,14,-3.3,,,,,2,1,,,,mp,,
60,146563,41192,43641,2,2449,6.709589041,6,english ,1,1,0,timeline,2,deictic,2,tomorrow,14,-0.8,,,,,3,4,,,,mp,,
60,146563,41192,43641,2,2449,6.709589041,6,english ,1,1,0,timeline,2,deictic,3,tonight,14,6.7,,,,,4,3,,,,mp,,
60,146563,41192,43641,2,2449,6.709589041,6,english ,1,1,0,timeline,2,deictic,4,thismorning,14,-6.3,,,,,1,2,,,,mp,,
60,146563,41192,43641,2,2449,6.709589041,6,english ,1,1,0,timeline,3,deictic,1,nextweek,14,-0.7,,,,,3,3,,,,mp,,
60,146563,41192,43641,2,2449,6.709589041,6,english ,1,1,0,timeline,3,deictic,2,nextyear,14,2.9,,,,,4,4,,,,mp,,
60,146563,41192,43641,2,2449,6.709589041,6,english ,1,1,0,timeline,3,deictic,3,yesterday,14,-2.5,,,,,2,2,,,,mp,,
60,146563,41192,43641,2,2449,6.709589041,6,english ,1,1,0,timeline,3,deictic,4,last year,14,-4.7,,,,,1,1,,,,mp,,
60,146563,41192,43641,2,2449,6.709589041,6,english ,1,1,0,timeline,4,deictic,1,yesterday,14,-2.3,,,,,2,2,,,,mp,,
60,146563,41192,43641,2,2449,6.709589041,6,english ,1,1,0,timeline,4,deictic,2,tomorrow,14,-0.2,,,,,3,3,,,,mp,,
60,146563,41192,43641,2,2449,6.709589041,6,english ,1,1,0,timeline,4,deictic,3,twofromnow,14,2.5,,,,,4,4,,,,mp,,
60,146563,41192,43641,2,2449,6.709589041,6,english ,1,1,0,timeline,4,deictic,4,twoago,14,-4.4,,,,,1,1,,,,mp,,
61,149217,41145,43642,3,2497,6.84109589,6,english ,1,4,,calendar,,verbal,1,daysofweek,,,,,,,6,7,1,,,ab,0,1
61,149217,41145,43642,3,2497,6.84109589,6,english ,1,4,,calendar,1,deictic,1,beforeyesterday,,,,,3,3,3,2,1,,,ab,,
61,149217,41145,43642,3,2497,6.84109589,6,english ,1,4,,calendar,2,deictic,2,aftertomorrow,,,,,5,5,5,6,1,,,ab,,
61,149217,41145,43642,3,2497,6.84109589,6,english ,1,4,,calendar,3,deictic,3,yesterday,,,,,7,3,3,3,1,,,ab,,
61,149217,41145,43642,3,2497,6.84109589,6,english ,1,4,,calendar,4,deictic,4,tomorrow,,,,,6,5,5,5,1,,,ab,,
61,149217,41145,43642,3,2497,6.84109589,6,english ,1,4,,calendar,,verbal,2,aftertoday,,,,,,,2,1,,,,ab,,
61,149217,41145,43642,3,2497,6.84109589,6,english ,1,4,,calendar,,verbal,3,beforetoday,,,,,,,1,2,,,,ab,,
61,149217,41145,43642,3,2497,6.84109589,6,english ,1,4,,calendar,,verbal,4,today,,,,,,,999,3,,June,,ab,,
61,149217,41145,43642,3,2497,6.84109589,6,english ,1,4,,calendar,,verbal,5,yesterday,,,,,,,5,4,,,,ab,,
61,149217,41145,43642,3,2497,6.84109589,6,english ,1,4,,calendar,,verbal,6,tomorrow,,,,,,,6,2,,,,ab,,
61,149217,41145,43642,3,2497,6.84109589,6,english ,1,1,0,timeline,1,event,1,breakfast,14,-5.2,,,,,1,2,,,,ab,,
61,149217,41145,43642,3,2497,6.84109589,6,english ,1,1,0,timeline,1,event,2,nextbday,14,3.8,,,,,4,4,,,,ab,,
61,149217,41145,43642,3,2497,6.84109589,6,english ,1,1,0,timeline,1,event,3,dinner,14,-2.4,,,,,3,3,,,,ab,,
61,149217,41145,43642,3,2497,6.84109589,6,english ,1,1,0,timeline,1,event,4,lastbday,14,-4.3,,,,,2,1,,,,ab,,
61,149217,41145,43642,3,2497,6.84109589,6,english ,1,1,0,timeline,2,deictic,1,lastweek,14,-4.4,,,,,2,1,,,,ab,,
61,149217,41145,43642,3,2497,6.84109589,6,english ,1,1,0,timeline,2,deictic,2,tomorrow,14,-5.8,,,,,1,4,,,,ab,,
61,149217,41145,43642,3,2497,6.84109589,6,english ,1,1,0,timeline,2,deictic,3,tonight,14,2.3,,,,,3,3,,,,ab,,
61,149217,41145,43642,3,2497,6.84109589,6,english ,1,1,0,timeline,2,deictic,4,thismorning,14,6.4,,,,,4,2,,,,ab,,
61,149217,41145,43642,3,2497,6.84109589,6,english ,1,1,0,timeline,3,deictic,1,nextweek,14,-0.4,,,,,3,3,,,,ab,,
61,149217,41145,43642,3,2497,6.84109589,6,english ,1,1,0,timeline,3,deictic,2,nextyear,14,-1.7,,,,,2,4,,,,ab,,
61,149217,41145,43642,3,2497,6.84109589,6,english ,1,1,0,timeline,3,deictic,3,yesterday,14,2,,,,,4,2,,,,ab,,
61,149217,41145,43642,3,2497,6.84109589,6,english ,1,1,0,timeline,3,deictic,4,last year,14,-3.6,,,,,1,1,,,,ab,,
61,149217,41145,43642,3,2497,6.84109589,6,english ,1,1,0,timeline,4,deictic,1,yesterday,14,0.5,,,,,3,2,,,,ab,,
61,149217,41145,43642,3,2497,6.84109589,6,english ,1,1,0,timeline,4,deictic,2,tomorrow,14,-1.3,,,,,2,3,,,,ab,,
61,149217,41145,43642,3,2497,6.84109589,6,english ,1,1,0,timeline,4,deictic,3,twofromnow,14,2.3,,,,,4,4,,,,ab,,
61,149217,41145,43642,3,2497,6.84109589,6,english ,1,1,0,timeline,4,deictic,4,twoago,14,-3.6,,,,,1,1,,,,ab,,
62,utls63,41836,43642,3,1806,4.947945205,4,english ,1,3,,calendar,,verbal,1,daysofweek,,,,,,,7,7,0,,1,bg,1,0
62,utls63,41836,43642,3,1806,4.947945205,4,english ,1,3,,calendar,1,deictic,1,tomorrow,,,,,5,,5,5,0,,1,bg,,
62,utls63,41836,43642,3,1806,4.947945205,4,english ,1,3,,calendar,2,deictic,2,beforeyesterday,,,,,1,3,3,2,1,,1,bg,,
62,utls63,41836,43642,3,1806,4.947945205,4,english ,1,3,,calendar,3,deictic,3,aftertomorrow,,,,,1,6,6,6,1,,1,bg,,
62,utls63,41836,43642,3,1806,4.947945205,4,english ,1,3,,calendar,4,deictic,4,yesterday,,,,,1,3,3,3,1,,1,bg,,
62,utls63,41836,43642,3,1806,4.947945205,4,english ,1,3,,calendar,,verbal,2,aftertoday,,,,,,,999,1,,,1,bg,,
62,utls63,41836,43642,3,1806,4.947945205,4,english ,1,3,,calendar,,verbal,3,beforetoday,,,,,,,999,2,,,1,bg,,
