subjid,ID,dob,dot,weekday,agedays,ageyears,agegroup,language,monolingual,site,order,timelinefirst,task,linenum,itemtype,itemnum,item,covered,linelength,distfrommid,response1,response2,response,correctr,prompts,comments,exclude
13,LS12,1/13/14,4/15/19,2,1918,5.254794521,5,english ,0,Lab School ,2,,calendar,,verbal,2,aftertoday,,,,,,1,1,,spanish ,
13,LS12,1/13/14,4/15/19,2,1918,5.254794521,5,english ,0,Lab School ,2,,calendar,,verbal,3,beforetoday,,,,,,2,2,,spanish ,
13,LS12,1/13/14,4/15/19,2,1918,5.254794521,5,english ,0,Lab School ,2,,calendar,,verbal,4,today,,,,,,4,1,,spanish ,
13,LS12,1/13/14,4/15/19,2,1918,5.254794521,5,english ,0,Lab School ,2,,calendar,,verbal,5,yesterday,,,,,,4,7,,spanish ,
13,LS12,1/13/14,4/15/19,2,1918,5.254794521,5,english ,0,Lab School ,2,,calendar,,verbal,6,tomorrow,,,,,,2,2,,spanish ,
14,LS13,7/28/14,4/15/19,2,1722,4.717808219,4,english ,0,Lab School ,4,,calendar,,verbal,1,daysofweek,1,,,,,6,7,,farsi-Kurdish ,
14,LS13,7/28/14,4/15/19,2,1722,4.717808219,4,english ,0,Lab School ,4,,calendar,1,deictic,1,beforeyesterday,1,,,1,2,2,2,1,farsi-Kurdish ,
14,LS13,7/28/14,4/15/19,2,1722,4.717808219,4,english ,0,Lab School ,4,,calendar,2,deictic,2,aftertomorrow,1,,,5,5,5,6,1,farsi-Kurdish ,
14,LS13,7/28/14,4/15/19,2,1722,4.717808219,4,english ,0,Lab School ,4,,calendar,3,deictic,3,yesterday,1,,,7,3,3,3,1,farsi-Kurdish ,
14,LS13,7/28/14,4/15/19,2,1722,4.717808219,4,english ,0,Lab School ,4,,calendar,4,deictic,4,tomorrow,1,,,6,5,5,5,1,farsi-Kurdish ,
14,LS13,7/28/14,4/15/19,2,1722,4.717808219,4,english ,0,Lab School ,4,,calendar,,verbal,2,aftertoday,1,,,,,1,1,,farsi-Kurdish ,
14,LS13,7/28/14,4/15/19,2,1722,4.717808219,4,english ,0,Lab School ,4,,calendar,,verbal,3,beforetoday,1,,,,,2,2,,farsi-Kurdish ,
14,LS13,7/28/14,4/15/19,2,1722,4.717808219,4,english ,0,Lab School ,4,,calendar,,verbal,4,today,1,,,,,,1,,farsi-Kurdish: NR ,
14,LS13,7/28/14,4/15/19,2,1722,4.717808219,4,english ,0,Lab School ,4,,calendar,,verbal,5,yesterday,1,,,,,2,7,,farsi-Kurdish ,
14,LS13,7/28/14,4/15/19,2,1722,4.717808219,4,english ,0,Lab School ,4,,calendar,,verbal,6,tomorrow,1,,,,,3,2,,farsi-Kurdish ,
14,LS13,7/28/14,4/15/19,2,1722,4.717808219,4,english ,0,Lab School ,1,,timeline,1,event,1,breakfast,0,14,-0.3,,,2,2,,farsi-Kurdish ,
14,LS13,7/28/14,4/15/19,2,1722,4.717808219,4,english ,0,Lab School ,1,,timeline,1,event,2,nextbday,0,14,3.9,,,4,4,,farsi-Kurdish ,
14,LS13,7/28/14,4/15/19,2,1722,4.717808219,4,english ,0,Lab School ,1,,timeline,1,event,3,dinner,0,14,0.3,,,3,3,,farsi-Kurdish ,
14,LS13,7/28/14,4/15/19,2,1722,4.717808219,4,english ,0,Lab School ,1,,timeline,1,event,4,lastbday,0,14,-4.1,,,1,1,,farsi-Kurdish ,
14,LS13,7/28/14,4/15/19,2,1722,4.717808219,4,english ,0,Lab School ,1,,timeline,2,deictic,1,lastweek,0,14,4.3,,,4,1,,farsi-Kurdish ,
14,LS13,7/28/14,4/15/19,2,1722,4.717808219,4,english ,0,Lab School ,1,,timeline,2,deictic,2,tomorrow,0,14,-3.2,,,1,4,,farsi-Kurdish ,
14,LS13,7/28/14,4/15/19,2,1722,4.717808219,4,english ,0,Lab School ,1,,timeline,2,deictic,3,tonight,0,14,-0.4,,,2,3,,farsi-Kurdish ,
14,LS13,7/28/14,4/15/19,2,1722,4.717808219,4,english ,0,Lab School ,1,,timeline,2,deictic,4,thismorning,0,14,1.6,,,3,2,,farsi-Kurdish ,
14,LS13,7/28/14,4/15/19,2,1722,4.717808219,4,english ,0,Lab School ,1,,timeline,3,deictic,1,nextweek,0,14,2.6,,,3,3,,farsi-Kurdish ,
14,LS13,7/28/14,4/15/19,2,1722,4.717808219,4,english ,0,Lab School ,1,,timeline,3,deictic,2,nextyear,0,14,-3.1,,,1,4,,farsi-Kurdish ,
14,LS13,7/28/14,4/15/19,2,1722,4.717808219,4,english ,0,Lab School ,1,,timeline,3,deictic,3,yesterday,0,14,-1.3,,,2,2,,farsi-Kurdish ,
14,LS13,7/28/14,4/15/19,2,1722,4.717808219,4,english ,0,Lab School ,1,,timeline,3,deictic,4,last year,0,14,3.5,,,4,1,,farsi-Kurdish ,
14,LS13,7/28/14,4/15/19,2,1722,4.717808219,4,english ,0,Lab School ,1,,timeline,4,deictic,1,yesterday,0,14,0,,,1,2,,farsi-Kurdish ,
14,LS13,7/28/14,4/15/19,2,1722,4.717808219,4,english ,0,Lab School ,1,,timeline,4,deictic,2,tomorrow,0,14,1.2,,,2,3,,farsi-Kurdish ,
14,LS13,7/28/14,4/15/19,2,1722,4.717808219,4,english ,0,Lab School ,1,,timeline,4,deictic,3,twofromnow,0,14,2.2,,,3,4,,farsi-Kurdish ,
14,LS13,7/28/14,4/15/19,2,1722,4.717808219,4,english ,0,Lab School ,1,,timeline,4,deictic,4,twoago,0,14,3.3,,,4,1,,farsi-Kurdish ,
15,146632,3/25/15,4/16/19,3,1483,4.063013699,4,english ,0,Lab,1,,timeline,1,event,1,breakfast,0,14,6.5,,,4,2,,japanese ,
15,146632,3/25/15,4/16/19,3,1483,4.063013699,4,english ,0,Lab,1,,timeline,1,event,2,nextbday,0,14,-5.7,,,1,4,,japanese ,
15,146632,3/25/15,4/16/19,3,1483,4.063013699,4,english ,0,Lab,1,,timeline,1,event,3,dinner,0,14,4.8,,,3,3,,japanese ,
15,146632,3/25/15,4/16/19,3,1483,4.063013699,4,english ,0,Lab,1,,timeline,1,event,4,lastbday,0,14,-2.2,,,2,1,,japanese ,
15,146632,3/25/15,4/16/19,3,1483,4.063013699,4,english ,0,Lab,1,,timeline,2,deictic,1,lastweek,0,14,-6,,,1,1,,japanese ,
15,146632,3/25/15,4/16/19,3,1483,4.063013699,4,english ,0,Lab,1,,timeline,2,deictic,2,tomorrow,0,14,-4.2,,,2,4,,japanese ,
15,146632,3/25/15,4/16/19,3,1483,4.063013699,4,english ,0,Lab,1,,timeline,2,deictic,3,tonight,0,14,4,,,4,3,,japanese ,
15,146632,3/25/15,4/16/19,3,1483,4.063013699,4,english ,0,Lab,1,,timeline,2,deictic,4,thismorning,0,14,-3.5,,,3,2,,japanese ,
15,146632,3/25/15,4/16/19,3,1483,4.063013699,4,english ,0,Lab,1,,timeline,3,deictic,1,nextweek,0,14,-6.9,,,1,3,,japanese ,
15,146632,3/25/15,4/16/19,3,1483,4.063013699,4,english ,0,Lab,1,,timeline,3,deictic,2,nextyear,0,14,6.8,,,4,4,,japanese ,
15,146632,3/25/15,4/16/19,3,1483,4.063013699,4,english ,0,Lab,1,,timeline,3,deictic,3,yesterday,0,14,-5.8,,,2,2,,japanese ,
15,146632,3/25/15,4/16/19,3,1483,4.063013699,4,english ,0,Lab,1,,timeline,3,deictic,4,last year,0,14,-4.2,,,2,1,,japanese ,
15,146632,3/25/15,4/16/19,3,1483,4.063013699,4,english ,0,Lab,1,,timeline,4,deictic,1,yesterday,0,14,-6.9,,,1,2,,japanese ,
15,146632,3/25/15,4/16/19,3,1483,4.063013699,4,english ,0,Lab,1,,timeline,4,deictic,2,tomorrow,0,14,-5.5,,,2,3,,japanese ,
15,146632,3/25/15,4/16/19,3,1483,4.063013699,4,english ,0,Lab,1,,timeline,4,deictic,3,twofromnow,0,14,6.9,,,4,4,,japanese ,
15,146632,3/25/15,4/16/19,3,1483,4.063013699,4,english ,0,Lab,1,,timeline,4,deictic,4,twoago,0,14,6,,,3,1,,japanese ,
15,146632,3/25/15,4/16/19,3,1483,4.063013699,4,english ,0,Lab,1,,calendar,,verbal,1,daysofweek,1,,,,,4,7,3,japanese ,
15,146632,3/25/15,4/16/19,3,1483,4.063013699,4,english ,0,Lab,1,,calendar,1,deictic,1,yesterday,1,,,3,,3,3,0,japanese ,
15,146632,3/25/15,4/16/19,3,1483,4.063013699,4,english ,0,Lab,1,,calendar,2,deictic,2,beforeyesterday,1,,,5,3,3,2,1,japanese ,
15,146632,3/25/15,4/16/19,3,1483,4.063013699,4,english ,0,Lab,1,,calendar,3,deictic,3,tomorrow,1,,,3,5,5,5,1,japanese ,
15,146632,3/25/15,4/16/19,3,1483,4.063013699,4,english ,0,Lab,1,,calendar,4,deictic,4,aftertomorrow,1,,,3,7,7,6,1,japanese ,
15,146632,3/25/15,4/16/19,3,1483,4.063013699,4,english ,0,Lab,1,,calendar,,verbal,2,aftertoday,1,,,,,2,1,,japanese ,
15,146632,3/25/15,4/16/19,3,1483,4.063013699,4,english ,0,Lab,1,,calendar,,verbal,3,beforetoday,1,,,,,1,2,,japanese ,
15,146632,3/25/15,4/16/19,3,1483,4.063013699,4,english ,0,Lab,1,,calendar,,verbal,4,today,1,,,,,1,2,,japanese ,
15,146632,3/25/15,4/16/19,3,1483,4.063013699,4,english ,0,Lab,1,,calendar,,verbal,5,yesterday,1,,,,,2,1,,japanese ,
15,146632,3/25/15,4/16/19,3,1483,4.063013699,4,english ,0,Lab,1,,calendar,,verbal,6,tomorrow,1,,,,,3,3,,japanese ,
16,LS14,11/27/14,4/16/19,3,1601,4.38630137,4,english ,1,Lab School ,4,,calendar,,verbal,1,daysofweek,1,,,,,0,7,7,,
16,LS14,11/27/14,4/16/19,3,1601,4.38630137,4,english ,1,Lab School ,4,,calendar,1,deictic,1,beforeyesterday,1,,,2,,2,2,0,,
16,LS14,11/27/14,4/16/19,3,1601,4.38630137,4,english ,1,Lab School ,4,,calendar,2,deictic,2,aftertomorrow,1,,,6,,6,6,0,,
16,LS14,11/27/14,4/16/19,3,1601,4.38630137,4,english ,1,Lab School ,4,,calendar,3,deictic,3,yesterday,1,,,1,1,1,3,1,,
16,LS14,11/27/14,4/16/19,3,1601,4.38630137,4,english ,1,Lab School ,4,,calendar,4,deictic,4,tomorrow,1,,,7,6,6,5,1,,
16,LS14,11/27/14,4/16/19,3,1601,4.38630137,4,english ,1,Lab School ,4,,calendar,,verbal,2,aftertoday,1,,,,,2,1,,,
16,LS14,11/27/14,4/16/19,3,1601,4.38630137,4,english ,1,Lab School ,4,,calendar,,verbal,3,beforetoday,1,,,,,1,2,,,
16,LS14,11/27/14,4/16/19,3,1601,4.38630137,4,english ,1,Lab School ,4,,calendar,,verbal,4,today,1,,,,,2,2,,,
16,LS14,11/27/14,4/16/19,3,1601,4.38630137,4,english ,1,Lab School ,4,,calendar,,verbal,5,yesterday,1,,,,,7,1,,,
16,LS14,11/27/14,4/16/19,3,1601,4.38630137,4,english ,1,Lab School ,4,,calendar,,verbal,6,tomorrow,1,,,,,7,3,,,
16,LS14,11/27/14,4/16/19,3,1601,4.38630137,4,english ,1,Lab School ,1,0,timeline,1,event,1,breakfast,0,14,-3.1,,,2,2,,,
16,LS14,11/27/14,4/16/19,3,1601,4.38630137,4,english ,1,Lab School ,1,0,timeline,1,event,2,nextbday,0,14,3.8,,,4,4,,,
16,LS14,11/27/14,4/16/19,3,1601,4.38630137,4,english ,1,Lab School ,1,0,timeline,1,event,3,dinner,0,14,1.6,,,3,3,,,
16,LS14,11/27/14,4/16/19,3,1601,4.38630137,4,english ,1,Lab School ,1,0,timeline,1,event,4,lastbday,0,14,-5.7,,,1,1,,,
16,LS14,11/27/14,4/16/19,3,1601,4.38630137,4,english ,1,Lab School ,1,0,timeline,2,deictic,1,lastweek,0,14,-3.8,,,2,1,,,
16,LS14,11/27/14,4/16/19,3,1601,4.38630137,4,english ,1,Lab School ,1,0,timeline,2,deictic,2,tomorrow,0,14,-6.4,,,1,4,,,
16,LS14,11/27/14,4/16/19,3,1601,4.38630137,4,english ,1,Lab School ,1,0,timeline,2,deictic,3,tonight,0,14,6.4,,,3,3,,,
16,LS14,11/27/14,4/16/19,3,1601,4.38630137,4,english ,1,Lab School ,1,0,timeline,2,deictic,4,thismorning,0,14,7,,,4,2,,,
16,LS14,11/27/14,4/16/19,3,1601,4.38630137,4,english ,1,Lab School ,1,0,timeline,3,deictic,1,nextweek,0,14,-5.1,,,1,3,,,
16,LS14,11/27/14,4/16/19,3,1601,4.38630137,4,english ,1,Lab School ,1,0,timeline,3,deictic,2,nextyear,0,14,-2.9,,,2,4,,,
16,LS14,11/27/14,4/16/19,3,1601,4.38630137,4,english ,1,Lab School ,1,0,timeline,3,deictic,3,yesterday,0,14,2.9,,,3,2,,,
16,LS14,11/27/14,4/16/19,3,1601,4.38630137,4,english ,1,Lab School ,1,0,timeline,3,deictic,4,last year,0,14,5.2,,,4,1,,,
16,LS14,11/27/14,4/16/19,3,1601,4.38630137,4,english ,1,Lab School ,1,0,timeline,4,deictic,1,yesterday,0,14,2.5,,,3,2,,,
16,LS14,11/27/14,4/16/19,3,1601,4.38630137,4,english ,1,Lab School ,1,0,timeline,4,deictic,2,tomorrow,0,14,-5.2,,,1,3,,,
16,LS14,11/27/14,4/16/19,3,1601,4.38630137,4,english ,1,Lab School ,1,0,timeline,4,deictic,3,twofromnow,0,14,-2.8,,,2,4,,,
16,LS14,11/27/14,4/16/19,3,1601,4.38630137,4,english ,1,Lab School ,1,0,timeline,4,deictic,4,twoago,0,14,5,,,4,1,,,
17,LS15,4/3/15,4/16/19,3,1474,4.038356164,4,english ,1,Lab School ,2,0,timeline,1,event,1,lastbday,999,14,2.9,,,4,1,,no video data,
17,LS15,4/3/15,4/16/19,3,1474,4.038356164,4,english ,1,Lab School ,2,0,timeline,1,event,2,dinner,999,14,-6.6,,,1,3,,no video data,
17,LS15,4/3/15,4/16/19,3,1474,4.038356164,4,english ,1,Lab School ,2,0,timeline,1,event,3,nextbday,999,14,-3,,,2,4,,no video data,
17,LS15,4/3/15,4/16/19,3,1474,4.038356164,4,english ,1,Lab School ,2,0,timeline,1,event,4,breakfast,999,14,1.3,,,3,2,,no video data,
17,LS15,4/3/15,4/16/19,3,1474,4.038356164,4,english ,1,Lab School ,2,0,timeline,2,deictic,1,thismorning,999,14,-2.4,,,3,2,,no video data,
17,LS15,4/3/15,4/16/19,3,1474,4.038356164,4,english ,1,Lab School ,2,0,timeline,2,deictic,2,tonight,999,14,-5.6,,,1,3,,no video data,
17,LS15,4/3/15,4/16/19,3,1474,4.038356164,4,english ,1,Lab School ,2,0,timeline,2,deictic,3,tomorrow,999,14,-4.3,,,2,4,,no video data,
17,LS15,4/3/15,4/16/19,3,1474,4.038356164,4,english ,1,Lab School ,2,0,timeline,2,deictic,4,lastweek,999,14,5.1,,,4,1,,no video data,
17,LS15,4/3/15,4/16/19,3,1474,4.038356164,4,english ,1,Lab School ,2,0,timeline,3,deictic,1,last year,999,14,-3.2,,,2,1,,no video data,
17,LS15,4/3/15,4/16/19,3,1474,4.038356164,4,english ,1,Lab School ,2,0,timeline,3,deictic,2,yesterday,999,14,3.8,,,4,2,,no video data,
17,LS15,4/3/15,4/16/19,3,1474,4.038356164,4,english ,1,Lab School ,2,0,timeline,3,deictic,3,nextyear,999,14,-5.7,,,1,4,,no video data,
17,LS15,4/3/15,4/16/19,3,1474,4.038356164,4,english ,1,Lab School ,2,0,timeline,3,deictic,4,nextweek,999,14,1.2,,,3,3,,no video data,
17,LS15,4/3/15,4/16/19,3,1474,4.038356164,4,english ,1,Lab School ,2,0,timeline,4,deictic,1,tomorrow,999,14,-5.8,,,1,3,,no video data,
17,LS15,4/3/15,4/16/19,3,1474,4.038356164,4,english ,1,Lab School ,2,0,timeline,4,deictic,2,yesterday,999,14,-4.2,,,2,2,,no video data,
17,LS15,4/3/15,4/16/19,3,1474,4.038356164,4,english ,1,Lab School ,2,,timeline,4,deictic,3,twoago,999,14,2.3,,,3,1,,no video data,
17,LS15,4/3/15,4/16/19,3,1474,4.038356164,4,english ,1,Lab School ,2,,timeline,4,deictic,4,twofromnow,999,14,5.8,,,4,4,,no video data,
17,LS15,4/3/15,4/16/19,3,1474,4.038356164,4,english ,1,Lab School ,2,,calendar,,verbal,1,daysofweek,999,,,,,7,7,2,no video data,
17,LS15,4/3/15,4/16/19,3,1474,4.038356164,4,english ,1,Lab School ,2,,calendar,1,deictic,1,yesterday,999,,,1,1,1,3,1,no video data,
17,LS15,4/3/15,4/16/19,3,1474,4.038356164,4,english ,1,Lab School ,2,,calendar,2,deictic,2,tomorrow,999,,,1,5,1,5,1,no video data,
17,LS15,4/3/15,4/16/19,3,1474,4.038356164,4,english ,1,Lab School ,2,,calendar,3,deictic,3,beforeyesterday,999,,,1,2,2,2,1,no video data,
17,LS15,4/3/15,4/16/19,3,1474,4.038356164,4,english ,1,Lab School ,2,,calendar,4,deictic,4,aftertomorrow,999,,,7,7,7,6,1,no video data,
17,LS15,4/3/15,4/16/19,3,1474,4.038356164,4,english ,1,Lab School ,2,,calendar,,verbal,2,aftertoday,999,,,,,2,1,,no video data,
17,LS15,4/3/15,4/16/19,3,1474,4.038356164,4,english ,1,Lab School ,2,,calendar,,verbal,3,beforetoday,999,,,,,1,2,,no video data,
17,LS15,4/3/15,4/16/19,3,1474,4.038356164,4,english ,1,Lab School ,2,,calendar,,verbal,4,today,999,,,,,2,2,,no video data,
17,LS15,4/3/15,4/16/19,3,1474,4.038356164,4,english ,1,Lab School ,2,,calendar,,verbal,5,yesterday,999,,,,,7,1,,no video data,
17,LS15,4/3/15,4/16/19,3,1474,4.038356164,4,english ,1,Lab School ,2,,calendar,,verbal,6,tomorrow,999,,,,,3,3,,no video data,
18,LS16,11/18/14,4/16/19,3,1610,4.410958904,4,english ,1,Lab School ,2,,timeline,1,event,1,lastbday,0,14,3.2,,,3,1,,,
18,LS16,11/18/14,4/16/19,3,1610,4.410958904,4,english ,1,Lab School ,2,,timeline,1,event,2,dinner,0,14,5,,,4,3,,,
18,LS16,11/18/14,4/16/19,3,1610,4.410958904,4,english ,1,Lab School ,2,,timeline,1,event,3,nextbday,0,14,2,,,2,4,,,
18,LS16,11/18/14,4/16/19,3,1610,4.410958904,4,english ,1,Lab School ,2,,timeline,1,event,4,breakfast,0,14,-2.8,,,1,2,,,
18,LS16,11/18/14,4/16/19,3,1610,4.410958904,4,english ,1,Lab School ,2,,timeline,2,deictic,1,thismorning,0,14,-5.1,,,1,2,,,
18,LS16,11/18/14,4/16/19,3,1610,4.410958904,4,english ,1,Lab School ,2,,timeline,2,deictic,2,tonight,0,14,4.5,,,4,3,,,
18,LS16,11/18/14,4/16/19,3,1610,4.410958904,4,english ,1,Lab School ,2,,timeline,2,deictic,3,tomorrow,0,14,-2.6,,,2,4,,,
18,LS16,11/18/14,4/16/19,3,1610,4.410958904,4,english ,1,Lab School ,2,,timeline,2,deictic,4,lastweek,0,14,2,,,3,1,,,
18,LS16,11/18/14,4/16/19,3,1610,4.410958904,4,english ,1,Lab School ,2,,timeline,3,deictic,1,last year,0,14,3.6,,,4,1,,,
18,LS16,11/18/14,4/16/19,3,1610,4.410958904,4,english ,1,Lab School ,2,,timeline,3,deictic,2,yesterday,0,14,-4.3,,,1,2,,,
18,LS16,11/18/14,4/16/19,3,1610,4.410958904,4,english ,1,Lab School ,2,,timeline,3,deictic,3,nextyear,0,14,0.1,,,3,4,,,
18,LS16,11/18/14,4/16/19,3,1610,4.410958904,4,english ,1,Lab School ,2,,timeline,3,deictic,4,nextweek,0,14,-1.5,,,2,3,,,
18,LS16,11/18/14,4/16/19,3,1610,4.410958904,4,english ,1,Lab School ,2,,timeline,4,deictic,1,tomorrow,0,14,3,,,1,3,,,
18,LS16,11/18/14,4/16/19,3,1610,4.410958904,4,english ,1,Lab School ,2,,timeline,4,deictic,2,yesterday,0,14,4.9,,,4,2,,,
18,LS16,11/18/14,4/16/19,3,1610,4.410958904,4,english ,1,Lab School ,2,,timeline,4,deictic,3,twoago,0,14,-3.6,,,2,1,,,
18,LS16,11/18/14,4/16/19,3,1610,4.410958904,4,english ,1,Lab School ,2,,timeline,4,deictic,4,twofromnow,0,14,-4.8,,,1,4,,,
18,LS16,11/18/14,4/16/19,3,1610,4.410958904,4,english ,1,Lab School ,4,,calendar,,verbal,1,daysofweek,1,,,,,0,7,6,,
18,LS16,11/18/14,4/16/19,3,1610,4.410958904,4,english ,1,Lab School ,4,,calendar,1,deictic,1,beforeyesterday,1,,,3,3,3,2,1,,
18,LS16,11/18/14,4/16/19,3,1610,4.410958904,4,english ,1,Lab School ,4,,calendar,2,deictic,2,aftertomorrow,1,,,5,5,5,6,1,,
18,LS16,11/18/14,4/16/19,3,1610,4.410958904,4,english ,1,Lab School ,4,,calendar,3,deictic,3,yesterday,1,,,3,,3,3,0,,
18,LS16,11/18/14,4/16/19,3,1610,4.410958904,4,english ,1,Lab School ,4,,calendar,4,deictic,4,tomorrow,1,,,5,,5,5,0,,
18,LS16,11/18/14,4/16/19,3,1610,4.410958904,4,english ,1,Lab School ,4,,calendar,,verbal,2,aftertoday,1,,,,,2,1,,,
18,LS16,11/18/14,4/16/19,3,1610,4.410958904,4,english ,1,Lab School ,4,,calendar,,verbal,3,beforetoday,1,,,,,1,2,,,
18,LS16,11/18/14,4/16/19,3,1610,4.410958904,4,english ,1,Lab School ,4,,calendar,,verbal,4,today,1,,,,,4,3,,,
18,LS16,11/18/14,4/16/19,3,1610,4.410958904,4,english ,1,Lab School ,4,,calendar,,verbal,5,yesterday,1,,,,,1,2,,,
18,LS16,11/18/14,4/16/19,3,1610,4.410958904,4,english ,1,Lab School ,4,,calendar,,verbal,6,tomorrow,1,,,,,1,4,,,
19,LS17,4/13/15,4/16/19,3,1464,4.010958904,4,english ,1,Lab School ,3,,calendar,,verbal,1,daysofweek,1,,,,,1,7,8,,
19,LS17,4/13/15,4/16/19,3,1464,4.010958904,4,english ,1,Lab School ,3,,calendar,1,deictic,1,tomorrow,1,,,3,6,6,5,1,,
19,LS17,4/13/15,4/16/19,3,1464,4.010958904,4,english ,1,Lab School ,3,,calendar,2,deictic,2,beforeyesterday,1,,,5,3,3,2,1,,
19,LS17,4/13/15,4/16/19,3,1464,4.010958904,4,english ,1,Lab School ,3,,calendar,3,deictic,3,aftertomorrow,1,,,5,5,5,6,1,,
19,LS17,4/13/15,4/16/19,3,1464,4.010958904,4,english ,1,Lab School ,3,,calendar,4,deictic,4,yesterday,1,,,5,2,2,3,1,,
19,LS17,4/13/15,4/16/19,3,1464,4.010958904,4,english ,1,Lab School ,3,,calendar,,verbal,2,aftertoday,1,,,,,1,1,,,
19,LS17,4/13/15,4/16/19,3,1464,4.010958904,4,english ,1,Lab School ,3,,calendar,,verbal,3,beforetoday,1,,,,,2,2,,,
19,LS17,4/13/15,4/16/19,3,1464,4.010958904,4,english ,1,Lab School ,3,,calendar,,verbal,4,today,1,,,,,,3,,NR,
19,LS17,4/13/15,4/16/19,3,1464,4.010958904,4,english ,1,Lab School ,3,,calendar,,verbal,5,yesterday,1,,,,,,2,,NR,
19,LS17,4/13/15,4/16/19,3,1464,4.010958904,4,english ,1,Lab School ,3,,calendar,,verbal,6,tomorrow,1,,,,,,4,,NR,
19,LS17,4/13/15,4/16/19,3,1464,4.010958904,4,english ,1,Lab School ,1,,timeline,1,event,1,breakfast,0,14,6.6,,,,2,,4,
19,LS17,4/13/15,4/16/19,3,1464,4.010958904,4,english ,1,Lab School ,1,,timeline,1,event,2,nextbday,0,14,-3.2,,,,4,,1,
19,LS17,4/13/15,4/16/19,3,1464,4.010958904,4,english ,1,Lab School ,1,,timeline,1,event,3,dinner,0,14,4.1,,,,3,,3,
19,LS17,4/13/15,4/16/19,3,1464,4.010958904,4,english ,1,Lab School ,1,,timeline,1,event,4,lastbday,0,14,2.3,,,,1,,2,
19,LS17,4/13/15,4/16/19,3,1464,4.010958904,4,english ,1,Lab School ,1,,timeline,2,deictic,1,lastweek,0,14,-0.01,,,,1,,2,
19,LS17,4/13/15,4/16/19,3,1464,4.010958904,4,english ,1,Lab School ,1,,timeline,2,deictic,2,tomorrow,0,14,-1.8,,,,4,,1,
19,LS17,4/13/15,4/16/19,3,1464,4.010958904,4,english ,1,Lab School ,1,,timeline,2,deictic,3,tonight,0,14,5.2,,,,3,,4,
19,LS17,4/13/15,4/16/19,3,1464,4.010958904,4,english ,1,Lab School ,1,,timeline,2,deictic,4,thismorning,0,14,1.1,,,,2,,3,
19,LS17,4/13/15,4/16/19,3,1464,4.010958904,4,english ,1,Lab School ,1,,timeline,3,deictic,1,nextweek,0,14,1.8,,,,3,,2,
19,LS17,4/13/15,4/16/19,3,1464,4.010958904,4,english ,1,Lab School ,1,,timeline,3,deictic,2,nextyear,0,14,3.9,,,,4,,3,
19,LS17,4/13/15,4/16/19,3,1464,4.010958904,4,english ,1,Lab School ,1,,timeline,3,deictic,3,yesterday,0,14,5.7,,,,2,,4,
19,LS17,4/13/15,4/16/19,3,1464,4.010958904,4,english ,1,Lab School ,1,,timeline,3,deictic,4,last year,0,14,-5.2,,,,1,,1,
19,LS17,4/13/15,4/16/19,3,1464,4.010958904,4,english ,1,Lab School ,1,,timeline,4,deictic,1,yesterday,0,14,-2.3,,,,2,,2,
19,LS17,4/13/15,4/16/19,3,1464,4.010958904,4,english ,1,Lab School ,1,,timeline,4,deictic,2,tomorrow,0,14,4.7,,,,3,,4,
19,LS17,4/13/15,4/16/19,3,1464,4.010958904,4,english ,1,Lab School ,1,,timeline,4,deictic,3,twofromnow,0,14,-5.4,,,,4,,1,
19,LS17,4/13/15,4/16/19,3,1464,4.010958904,4,english ,1,Lab School ,1,,timeline,4,deictic,4,twoago,0,14,2.5,,,,1,,3,
20,LS18,9/30/14,4/17/19,4,1660,4.547945205,4,english ,1,Lab School ,2,,timeline,1,event,1,lastbday,0,14,-4.2,,,,1,,1,
20,LS18,9/30/14,4/17/19,4,1660,4.547945205,4,english ,1,Lab School ,2,,timeline,1,event,2,dinner,0,14,-2.9,,,,3,,2,
20,LS18,9/30/14,4/17/19,4,1660,4.547945205,4,english ,1,Lab School ,2,,timeline,1,event,3,nextbday,0,14,3,,,,4,,3,
20,LS18,9/30/14,4/17/19,4,1660,4.547945205,4,english ,1,Lab School ,2,,timeline,1,event,4,breakfast,0,14,4.2,,,,2,,4,
20,LS18,9/30/14,4/17/19,4,1660,4.547945205,4,english ,1,Lab School ,2,,timeline,2,deictic,1,thismorning,0,14,-4.9,,,,2,,1,
20,LS18,9/30/14,4/17/19,4,1660,4.547945205,4,english ,1,Lab School ,2,,timeline,2,deictic,2,tonight,0,14,-2.8,,,,3,,2,
20,LS18,9/30/14,4/17/19,4,1660,4.547945205,4,english ,1,Lab School ,2,,timeline,2,deictic,3,tomorrow,0,14,-1.2,,,,4,,3,
20,LS18,9/30/14,4/17/19,4,1660,4.547945205,4,english ,1,Lab School ,2,,timeline,2,deictic,4,lastweek,0,14,2.8,,,,1,,4,
20,LS18,9/30/14,4/17/19,4,1660,4.547945205,4,english ,1,Lab School ,2,,timeline,3,deictic,1,last year,0,14,-6.2,,,,1,,1,
20,LS18,9/30/14,4/17/19,4,1660,4.547945205,4,english ,1,Lab School ,2,,timeline,3,deictic,2,yesterday,0,14,-2.9,,,,2,,2,
20,LS18,9/30/14,4/17/19,4,1660,4.547945205,4,english ,1,Lab School ,2,,timeline,3,deictic,3,nextyear,0,14,1,,,,4,,3,
20,LS18,9/30/14,4/17/19,4,1660,4.547945205,4,english ,1,Lab School ,2,,timeline,3,deictic,4,nextweek,0,14,2.6,,,,3,,4,
